CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099
130,CN,29475,D,"3,0",0,,"0,84745","1,2281","0,28691",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"625,359296798706","688,2064342498779","918,013334274292"
130,CN,89150,E,"22,0",0,,"3,482","0,29664","0,15617",Cinza,PROVA CINZA,,"0,0",2019,"535,480260848999","549,4134426116943","604,3927669525146"
131,CN,83267,A,"7,0",0,,"2,48802","1,11356","0,25883",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"613,9843463897705","634,8912715911865","712,8326892852783"
131,CN,117988,A,"27,0",0,,"3,11909","0,80483","0,08561",Cinza,PROVA CINZA,,"0,0",2019,"589,493989944458","604,4929027557373","665,4374599456787"
132,CN,7529,D,"29,0",0,,"2,26543","0,62256","0,1662",Cinza,PROVA CINZA,,"0,0",2019,"570,6613063812256","592,2048091888428","676,8004894256592"
132,CN,87672,E,"4,0",0,,"3,65089","0,67311","0,1167",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"574,0969181060791","587,1074199676514","639,3282413482666"
133,CN,32818,C,"2,0",0,,"1,61135","1,52847","0,12627",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"667,5593852996826","697,1828937530518","815,6149387359619"
133,CN,82364,A,"27,0",0,,"2,43167","1,13773","0,22233",Cinza,PROVA CINZA,,"0,0",2019,"618,6215877532959","639,4307613372803","718,7788486480713"
134,CN,95247,A,"3,0",0,,"2,50112","1,05664","0,32387",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"604,0017604827881","626,0626316070557","704,4165134429932"
134,CN,117836,A,"23,0",0,,"1,87838","1,45214","0,07496",Cinza,PROVA CINZA,,"0,0",2019,"660,7620716094971","685,5456829071045","786,6494655609131"
135,CN,29776,E,"30,0",0,,"2,80865","0,58402","0,21207",Cinza,PROVA CINZA,,"0,0",2019,"563,096284866333","580,9848308563232","649,5921611785889"
135,CN,96533,A,"2,0",0,,"2,08707","1,27433","0,33679",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"624,3031024932861","651,1037349700928","745,2266216278076"
136,MT,30066,B,"29,0",0,,"1,00745","3,60668","0,13211",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"883,5475444793701","931,0739040374756","1120,6071376800537"
136,MT,63187,D,"1,0",0,,"1,86876","0,4293","0,12552",Cinza,PROVA CINZA,,"0,0",2019,"555,6623935699463","581,1946392059326","683,3045482635498"
137,MT,84906,C,"30,0",0,,"2,83889","1,93199","0,25173",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"695,8763599395752","714,0939235687256","782,3340892791748"
137,MT,117612,B,"17,0",0,,"1,94459","2,78766","0,16241",Cinza,PROVA CINZA,,"0,0",2019,"788,7952327728271","813,8363361358643","912,3461246490479"
138,MT,63808,E,"9,0",0,,"2,89605","1,98685","0,08712",Cinza,PROVA CINZA,,"0,0",2019,"708,3361148834229","724,5008945465088","790,149450302124"
138,MT,79042,A,"15,0",0,,"2,63642","2,0275","0,12487",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"711,8027210235596","729,8939228057861","802,2682666778564"
139,MT,9066,B,"28,0",0,,"3,05699","2,465","0,058",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"756,6134929656982","771,7268466949463","833,7585926055908"
139,MT,54448,B,"20,0",0,,"3,06326","0,80679","0,08034",Cinza,PROVA CINZA,,"0,0",2019,"590,0328159332275","605,2677631378174","667,2923564910889"
140,MT,81787,B,"14,0",0,,"2,07003","1,2549","0,24397",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"629,7104358673096","654,5464992523193","748,028039932251"
140,MT,86432,A,"1,0",0,,"1,12267","0,37213","0,26876",Cinza,PROVA CINZA,,"0,0",2019,"541,6934490203857","588,3996486663818","761,3842487335205"
141,MT,23065,C,"14,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA,,"0,0",2019,"10499,998807907104","10499,998807907104","10499,998807907104"
141,MT,48515,B,"14,0",0,,"2,46277","0,96714","0,14018",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"605,6969165802002","625,2233982086182","702,8214931488037"
142,MT,26057,C,"27,0",0,,"2,10929","2,0054","0,22654",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"705,8541774749756","729,9153804779053","821,4418888092041"
142,MT,117798,A,"26,0",0,,"2,72919","1,92868","0,23186",Cinza,PROVA CINZA,,"0,0",2019,"696,7012882232666","715,37184715271","786,1583232879639"
143,MT,15190,D,"12,0",0,,"2,54069","1,80662","0,16323",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"688,2994174957275","707,4754238128662","782,8800678253174"
143,MT,30740,B,"12,0",0,,"1,64938","1,94549","0,20724",Cinza,PROVA CINZA,,"0,0",2019,"702,9335498809814","733,2961559295654","850,0521183013916"
144,MT,11633,E,"28,0",0,,"3,43293","0,64943","0,08186",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"573,2433795928955","586,8475437164307","642,2011852264404"
144,MT,30436,C,"12,0",0,,"1,64692","0,47926","0,18811",Cinza,PROVA CINZA,,"0,0",2019,"557,8343868255615","587,8655910491943","704,5238018035889"
145,MT,31006,D,"13,0",0,,"1,4319","3,3315","0,13506",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"849,0126132965088","882,5032711029053","1015,8960819244385"
145,MT,117725,D,"24,0",0,,"1,20999","2,11115","0,06509",Cinza,PROVA CINZA,,"0,0",2019,"736,0808849334717","774,3828296661377","931,2002658843994"
146,MT,23513,A,"26,0",0,,"2,75872","1,56043","0,1356",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"664,254903793335","681,6427707672119","750,8819103240967"
146,MT,84409,B,"23,0",0,,"1,77601","1,53793","0,14814",Cinza,PROVA CINZA,,"0,0",2019,"665,7283306121826","692,9271221160889","800,6207942962646"
147,MT,23881,C,"11,0",0,,"2,72078","1,49075","0,31378",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"648,2069492340088","668,2817935943604","740,1816844940186"
147,MT,28434,A,"16,0",0,,"2,45024","3,01267","0,14322",Cinza,PROVA CINZA,,"0,0",2019,"810,1527690887451","829,81276512146","907,8328609466553"
148,MT,77834,C,"27,0",0,,"3,60534","0,77252","0,09186",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"584,8662853240967","597,87917137146","650,6364345550537"
148,MT,117607,B,"16,0",0,,"2,28084","1,24447","0,12125",Cinza,PROVA CINZA,,"0,0",2019,"635,0867748260498","655,9603214263916","739,5880222320557"
149,MT,6944,D,"12,0",0,,"1,597","2,865","0,187",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"796,8060970306396","827,7552127838135","948,0445384979248"
149,MT,30570,E,"3,0",0,,"3,17618","2,35696","0,27294",Cinza,PROVA CINZA,,"0,0",2019,"737,0750904083252","753,6427974700928","814,8257732391357"
150,MT,25163,D,"25,0",0,,"1,78659","1,39709","0,13671",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"652,3172855377197","679,1822910308838","786,1106395721436"
150,MT,84374,C,"21,0",0,,"1,7206","2,05336","0,18597",Cinza,PROVA CINZA,,"0,0",2019,"714,9784564971924","743,6864376068115","855,3187847137451"
151,MT,81332,E,"9,0",0,,"2,66849","2,34035","0,0811",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"744,7426319122314","762,2377872467041","833,4438800811768"
151,MT,117635,E,"6,0",0,,"1,84162","0,88644","0,35048",Cinza,PROVA CINZA,,"0,0",2019,"583,6694240570068","614,511251449585","721,4586734771729"
152,MT,9779,E,"21,0",0,,"2,287","2,217","0,085",Cinza,PROVA CINZA,,"0,0",2019,"734,0185642242432","754,4677257537842","837,5804424285889"
152,MT,63359,B,"9,0",0,,"2,09155","2,47345","0,16055",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"756,7756175994873","780,0333499908447","871,6027736663818"
153,MT,15171,D,"25,0",0,,"1,98101","1,698","0,088",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"683,8624477386475","707,5040340423584","803,4818172454834"
153,MT,111608,E,"5,0",0,,"2,47366","1,61606","0,04665",Cinza,PROVA CINZA,,"0,0",2019,"674,5545864105225","693,1440830230713","769,7288990020752"
154,MT,97573,E,"10,0",0,,"1,82771","1,84056","0,10251",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"698,4560489654541","724,2600917816162","828,4275531768799"
154,MT,117726,D,"30,0",0,,"2,31939","1,41653","0,07186",Cinza,PROVA CINZA,,"0,0",2019,"654,3819904327393","674,4258403778076","756,2820911407471"
155,MT,8368,C,"28,0",0,,"2,17954","1,95289","0,13818",Cinza,PROVA CINZA,,"0,0",2019,"705,5466175079346","727,586030960083","815,2501583099365"
155,MT,85317,D,"23,0",0,,"2,92071","1,57392","0,14709",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"664,6912097930908","681,2207698822021","746,7000484466553"
156,MT,7252,B,"8,0",0,,"2,585","1,165","0,315",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"615,5030727386475","636,6579532623291","712,3510837554932"
156,MT,13303,B,"27,0",0,,"3,1073","1,87878","0,18717",Cinza,PROVA CINZA,,"0,0",2019,"693,1679248809814","709,0752124786377","770,8995342254639"
157,MT,14324,D,"10,0",0,,"3,8143","2,48432","0,09189",Cinza,PROVA CINZA,,"0,0",2019,"755,6288242340088","767,9288387298584","817,7940845489502"
157,MT,88922,C,"24,0",0,,"2,27321","0,90941","0,13651",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"600,8594036102295","621,9713687896729","706,0091495513916"
158,MT,18002,C,"4,0",0,,"3,41848","1,95818","0,16938",Cinza,PROVA CINZA,,"0,0",2019,"701,2741565704346","715,5792713165283","771,6600894927979"
158,MT,81433,C,"21,0",0,,"2,43926","1,80535","0,20427",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"686,3658428192139","706,8555355072021","785,7744693756104"
159,MT,12484,E,"7,0",0,,"1,93769","2,20182","0,14334",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"731,4126491546631","756,272554397583","854,9301624298096"
159,MT,42803,C,"13,0",0,,"2,30372","1,40103","0,13792",Cinza,PROVA CINZA,,"0,0",2019,"649,8210430145264","670,668363571167","753,6046504974365"
160,MT,40824,B,"22,0",0,,"2,03717","3,05832","0,19593",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"813,347578048706","837,749719619751","932,1491718292236"
160,MT,117743,E,"19,0",0,,"3,9588","1,47023","0,11919",Cinza,PROVA CINZA,,"0,0",2019,"653,2113552093506","665,2252674102783","713,395357131958"
161,MT,10360,D,"8,0",0,,"1,52296","2,72201","0,36496",Cinza,PROVA CINZA,,"0,0",2019,"764,2714977264404","802,2158145904541","931,9226741790771"
161,MT,30935,C,"8,0",0,,"2,03838","1,99807","0,22046",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"705,7158946990967","730,5090427398682","825,1421451568604"
162,MT,31184,C,"29,0",0,,"2,662","2,957","0,068",Cinza,PROVA CINZA,,"0,0",2019,"806,936502456665","824,3696689605713","895,6687450408936"
162,MT,54090,A,"6,0",0,,"1,975","1,6397","0,10512",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"677,1533489227295","701,0643482208252","797,4879741668701"
163,MT,8401,D,"19,0",0,,"2,25899","1,51757","0,09598",Cinza,PROVA CINZA,,"0,0",2019,"663,7160778045654","684,5276355743408","768,7561511993408"
163,MT,82002,D,"20,0",0,,"1,33416","1,71612","0,21162",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"681,5402507781982","719,188928604126","863,6085987091064"
164,MT,82633,B,"23,0",0,,"2,64246","1,88605","0,16326",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"695,9455013275146","714,3847942352295","786,8854999542236"
164,MT,117818,A,"9,0",0,,"1,62365","1,98136","0,18076",Cinza,PROVA CINZA,,"0,0",2019,"708,7581157684326","739,0801906585693","857,3095798492432"
165,MT,17472,D,"21,0",0,,"2,19254","2,98935","0,08592",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"811,7406368255615","833,0790996551514","919,7824001312256"
165,MT,117783,B,"14,0",0,,"1,96646","2,01615","0,1547",Cinza,PROVA CINZA,,"0,0",2019,"712,0029926300049","736,6554737091064","833,9874744415283"
166,MT,66692,A,"4,0",0,,"2,85166","1,96349","0,07237",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"706,683874130249","722,9893207550049","789,5700931549072"
166,MT,83792,E,"2,0",0,,"1,25552","1,93449","0,06675",Cinza,PROVA CINZA,,"0,0",2019,"717,3745632171631","754,3175220489502","905,4677486419678"
167,MT,8442,D,"25,0",0,,"1,51","3,003","0,147",Cinza,PROVA CINZA,,"0,0",2019,"814,4276142120361","846,3947772979736","973,0451107025146"
167,MT,66929,C,"5,0",0,,"1,97729","1,94701","0,0927",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"708,5387706756592","732,2781085968018","828,4800052642822"
168,MT,23894,E,"20,0",0,,"1,59385","1,08819","0,16654",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"620,7411289215088","651,3683795928955","771,6124057769775"
168,MT,111518,A,"20,0",0,,"1,57287","1,15345","0,11072",Cinza,PROVA CINZA,,"0,0",2019,"631,5128803253174","661,6203784942627","782,7608585357666"
169,MT,48676,A,"19,0",0,,"2,90123","1,98964","0,13444",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"706,8173885345459","723,3421802520752","789,1719341278076"
169,MT,83994,A,"4,0",0,,"1,78432","1,1667","0,0455",Cinza,PROVA CINZA,,"0,0",2019,"634,6862316131592","660,442590713501","766,6056156158447"
170,MT,17642,D,"8,0",0,,"2,24304","2,30004","0,20665",Cinza,PROVA CINZA,,"0,0",2019,"736,2048625946045","758,5232257843018","844,3706035614014"
170,MT,32551,E,"4,0",0,,"2,53686","1,95015","0,11345",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"704,9219608306885","723,613977432251","798,7420558929443"
171,MT,10339,B,"19,0",0,,"2,06","2,363","0,195",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"743,7913417816162","767,9073810577393","861,250638961792"
171,MT,117767,D,"18,0",0,,"0,1828","12,4166","0,11617",Cinza,PROVA CINZA,,"0,0",2019,"1877,502679824829","2137,2692584991455","3180,1669597625732"
172,MT,29547,C,"3,0",0,,"1,69816","1,56178","0,13013",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"669,8839664459229","698,0483531951904","810,4698657989502"
172,MT,83955,D,"21,0",0,,"2,5833","1,63345","0,16356",Cinza,PROVA CINZA,,"0,0",2019,"670,8400249481201","689,7037029266357","763,8661861419678"
173,MT,30574,B,"18,0",0,,"1,84956","3,07376","0,15515",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"818,3901309967041","844,6090221405029","948,0993747711182"
173,MT,83754,E,"2,0",0,,"3,93635","3,78057","0,19828",Cinza,PROVA CINZA,,"0,0",2019,"881,8690776824951","894,517183303833","943,3858394622803"
174,MT,28698,C,"3,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"10499,998807907104","10499,998807907104","10499,998807907104"
174,MT,39708,C,"3,0",0,,"2,45518","2,61221","0,15911",Cinza,PROVA CINZA,,"0,0",2019,"769,3259716033936","789,1218662261963","867,1181201934814"
175,MT,59845,D,"1,0",0,,"2,1922","1,42767","0,18183",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"650,5720615386963","673,0477809906006","760,6236934661865"
175,MT,117950,A,"7,0",0,,"3,76775","2,42062","0,20831",Cinza,PROVA CINZA,,"0,0",2019,"745,6939220428467","758,9952945709229","810,1146221160889"
176,MT,24334,A,"16,0",0,,"1,1465","2,4161","0,24172",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"749,5133876800537","794,2788600921631","963,0100727081299"
176,MT,117845,C,"11,0",0,,"3,1849","1,31578","0,14485",Cinza,PROVA CINZA,,"0,0",2019,"638,3554935455322","653,4926891326904","713,5264873504639"
177,MT,60756,D,"2,0",0,,"2,23937","2,03914","0,17397",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"711,9934558868408","733,8874340057373","819,5416927337646"
177,MT,111696,A,"15,0",0,,"2,05561","3,05197","0,11848",Cinza,PROVA CINZA,,"0,0",2019,"817,152738571167","840,2817249298096","933,0432415008545"
178,MT,89634,E,"28,0",0,,"2,5937","1,91179","0,07742",Cinza,PROVA CINZA,,"0,0",2019,"702,3422718048096","720,3118801116943","793,5469150543213"
178,MT,96736,C,"17,0",0,,"2,28426","1,83963","0,28279",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"685,1999759674072","708,4314823150635","793,6327457427979"
179,MT,25440,E,"1,0",0,,"1,92613","2,57595","0,05118",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"773,9965915679932","797,9123592376709","896,3077068328857"
179,MT,78445,C,"26,0",0,,"5,31206","3,34343","0,16052",Cinza,PROVA CINZA,,"0,0",2019,"838,057279586792","847,214937210083","883,2685947418213"
180,MT,9633,B,"16,0",0,,"2,86801","1,997","0,204",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"704,6716213226318","722,095251083374","789,2148494720459"
180,MT,111593,B,"25,0",0,,"4,12689","2,8894","0,12635",Cinza,PROVA CINZA,,"0,0",2019,"794,6817874908447","806,2498569488525","852,4911403656006"
16,LC,7099,D,"15,0",0,,"1,33337","-0,37357","0,00658",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"489,5036220550537","523,4377384185791","665,0702953338623"
10,LC,7228,C,"14,0",0,,"2,24633","0,60648","0,20215",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"567,1041011810303","589,3223285675049","674,9980449676514"
176,MT,7246,B,"12,0",0,,"2,047","2,247","0,22",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"730,6163311004639","755,2950382232666","849,5252132415771"
175,MT,7258,C,"2,0",0,,"2,039","2,539","0,162",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"763,4894847869873","787,3647212982178","881,3111782073975"
173,MT,7633,B,"11,0",0,,"2,73149","2,49854","0,13472",CINZA,PROVA CINZA,,"0,0",2020,"758,1822872161865","775,7370471954346","845,6604480743408"
161,MT,8028,E,"28,0",0,,"2,09221","0,99371","0,1329",CINZA,PROVA CINZA,,"0,0",2020,"610,3436946868896","633,2390308380127","724,5128154754639"
115,CN,10035,C,"16,0",0,,"2,40418","0,72028","0,21294",CINZA,PROVA CINZA,,"0,0",2020,"577,4633884429932","598,3750820159912","678,5314083099365"
18,LC,10204,A,"13,0",0,,"1,84646","1,98834","0,19267",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"707,3538303375244","734,2188358306885","838,3266925811768"
159,MT,10660,C,"18,0",0,,"1,75839","2,40752","0,16633",CINZA,PROVA CINZA,,"0,0",2020,"751,5733242034912","779,3300151824951","888,3206844329834"
22,LC,10977,B,"26,0",0,,"0,563","-0,624","0,209",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"461,7469310760498","550,8058071136475","892,9316997528076"
42,LC,11437,E,"14,0",0,,"1,16098","1,0073","0,21912",AMARELA,PROVA AMARELA,,"0,0",2020,"611,2639904022217","654,7515392303467","820,8768367767334"
38,LC,11966,A,"18,0",0,,"1,22111","1,6828","0,21162",AMARELA,PROVA AMARELA,,"0,0",2020,"679,1250705718994","720,259428024292","878,0519962310791"
43,LC,12204,B,"23,0",0,,"1,62712","0,53489","0,10236",AMARELA,PROVA AMARELA,,"0,0",2020,"569,6742534637451","598,656415939331","715,6651020050049"
148,MT,13085,B,"8,0",0,,"4,06335","2,18033","0,2161",CINZA,PROVA CINZA,,"0,0",2020,"721,1439609527588","733,544111251831","780,989408493042"
119,CN,14948,B,"17,0",0,,"3,45952","0,01848","0,15628",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"507,69734382629395","521,7235088348389","577,0580768585205"
93,CN,14966,D,"9,0",0,,"1,99076","0,67442","0,18662",CINZA,PROVA CINZA,,"0,0",2020,"575,7348537445068","600,5566120147705","697,0469951629639"
118,CN,14974,D,"20,0",0,,"1,1198","0,95679","0,17464",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"611,7599010467529","655,564546585083","826,8682956695557"
97,CN,14993,C,"28,0",0,,"0,99966","1,19437","0,21325",CINZA,PROVA CINZA,,"0,0",2020,"632,4665546417236","682,7681064605713","875,5557537078857"
11,LC,15001,A,"12,0",0,,"1,61694","1,83853","0,26085",AMARELA,PROVA AMARELA,,"0,0",2020,"687,7105236053467","719,9304103851318","839,895486831665"
30,LC,15009,D,"13,0",0,,"1,45445","0,42143","0,23037",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"549,4801998138428","584,4752788543701","717,2744274139404"
174,MT,15248,C,"21,0",0,,"3,29625","2,86173","0,25529",CINZA,PROVA CINZA,,"0,0",2020,"788,318395614624","804,0540218353271","862,8528118133545"
66,CH,15291,B,"23,0",0,,"4,43583","1,68003","0,27045",AMARELA,PROVA AMARELA,,"0,0",2020,"669,0781116485596","680,9155941009521","724,7083187103271"
107,CN,15357,X,"23,0",1,Anulado,,,,CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"10499,998807907104","10499,998807907104","10499,998807907104"
165,MT,15561,E,"2,0",0,,"1,50517","2,21647","0,11302",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"738,3744716644287","769,8719501495361","896,491289138794"
165,MT,15897,C,"3,0",0,,"1,89497","1,65188","0,27993",CINZA,PROVA CINZA,,"0,0",2020,"666,9180393218994","694,8535442352295","797,5118160247803"
14,LC,16501,A,"16,0",0,,"2,14866","2,2551","0,25595",AMARELA,PROVA AMARELA,,"0,0",2020,"728,7542819976807","752,906084060669","843,1212902069092"
27,LC,17055,A,"16,0",0,,"1,35608","1,44454","0,23512",AMARELA,PROVA AMARELA,,"0,0",2020,"651,8309116363525","689,4938945770264","832,0181369781494"
96,CN,17156,C,"14,0",0,,"1,37618","0,37014","0,18314",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"549,3276119232178","585,1571559906006","724,684476852417"
9,LC,17413,A,"22,0",0,,"2,78735","1,75256","0,1497",AMARELA,PROVA AMARELA,,"0,0",2020,"682,7967166900635","700,1392841339111","768,7704563140869"
180,MT,17557,A,"8,0",0,,"2,17936","2,10917","0,1422",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"720,9627628326416","743,0522441864014","830,7592868804932"
20,LC,17752,E,"18,0",0,,"4,34714","0,38045","0,18001",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"542,034387588501","553,3545017242432","597,5096225738525"
92,CN,17936,B,"25,0",0,,"3,01205","1,50249","0,18745",CINZA,PROVA CINZA,,"0,0",2020,"655,6932926177979","672,1084117889404","735,8901500701904"
39,LC,18128,A,"26,0",0,,"2,46437","1,68698","0,1109",AMARELA,PROVA AMARELA,,"0,0",2020,"679,0082454681396","698,2271671295166","775,5463123321533"
129,CN,18214,E,"18,0",0,,"2,56566","1,8379","0,16279",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"691,3726329803467","710,3579044342041","785,0258350372314"
82,CH,18425,C,"11,0",0,,"2,11495","1,84337","0,12869",AMARELA,PROVA AMARELA,,"0,0",2020,"695,4185962677002","718,0159091949463","808,2692623138428"
88,CH,18430,E,"18,0",0,,"1,90689","1,14032","0,10918",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"627,4549961090088","652,2696018218994","752,1765232086182"
154,MT,18908,E,"3,0",0,,"2,96735","2,38952","0,16802",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"745,2957630157471","761,760950088501","826,3556957244873"
31,LC,20652,B,"15,0",0,,"2,46676","2,21741","0,13534",AMARELA,PROVA AMARELA,,"0,0",2020,"730,93581199646","750,3788471221924","827,8124332427979"
16,LC,21377,A,"14,0",0,,"1,72932","1,85051","0,14869",AMARELA,PROVA AMARELA,,"0,0",2020,"697,2734928131104","725,2113819122314","835,8209133148193"
2,LC,23296,A,"7,0",0,,"1,11049","0,90747","0,12604",AMARELA,PROVA AMARELA,"1,0","0,0",2020,"612,1199131011963","655,099630355835","826,9398212432861"
131,CN,24283,E,"22,0",0,,"3,00082","1,54752","0,08739",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"664,0570163726807","679,6591281890869","743,0164813995361"
167,MT,24338,D,"9,0",0,,"1,33979","1,93473","0,18699",CINZA,PROVA CINZA,,"0,0",2020,"705,758810043335","742,6493167877197","886,0318660736084"
38,LC,24606,A,"28,0",0,,"2,59817","2,54956","0,25858",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"757,488489151001","777,5037288665771","852,1382808685303"
112,CN,24700,B,"19,0",0,,"1,50064","2,48924","0,32107",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"746,4902400970459","783,1542491912842","913,6812686920166"
55,CH,24819,B,"28,0",0,,"1,27477","1,02497","0,29499",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"603,1529903411865","645,2386379241943","798,2103824615479"
147,MT,25306,C,"16,0",0,,"0,9934","1,92553","0,15977",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"712,5036716461182","761,4486217498779","954,2291164398193"
33,LC,25801,D,"29,0",0,,"2,29353","0,98707","0,18795",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"605,8304309844971","627,3930072784424","711,1613750457764"
37,LC,26512,A,"25,0",0,,"3,00891","-0,77893","0,19412",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"427,2739887237549","443,774938583374","507,6735019683838"
92,CN,26839,A,"10,0",0,,"4,01457","1,95447","0,09138",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"702,2969722747803","713,9818668365479","761,3580226898193"
2,LC,27039,E,"6,0",0,,"2,43421","1,14842","0,15448",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0","0,0",2020,"623,2445240020752","643,1572437286377","721,785306930542"
15,LC,27240,A,"19,0",0,,"2,93973","2,36402","0,31232",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"735,6851100921631","754,2364597320557","820,7647800445557"
77,CH,28007,E,"17,0",0,,"4,18164","-0,02553","0,17428",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"501,76310539245605","513,4909152984619","559,3626499176025"
126,CN,28355,A,"4,0",0,,"1,00923","0,64245","0,21629",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"576,7433643341064","626,6729831695557","817,7058696746826"
144,MT,28674,B,"12,0",0,,"1,45966","2,58667","0,15843",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"772,3562717437744","805,6395053863525","936,8197917938232"
